"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI"
"81" "SRR12805393" "SRR12805341" 0.0965856285132376 0.0869405760182996 0.0173655923013293 0.555411662762556
"82" "SRR12805394" "SRR12805341" 0.0755212656026797 0.0633164657888402 0.0152897673359555 0.798233193852375
"83" "SRR12805395" "SRR12805341" 0.0605206752096118 0.0444552322988442 0.00941922227221292 1.70560184763463
"84" "SRR12805396" "SRR12805341" 0.0439836811751365 0.0266525695086303 0.00816624488794148 2.1222865471617
"85" "SRR12805397" "SRR12805341" 0.00172988347716812 0.00450478879013074 0.00196613549800709 -1.4113499887344
"86" "SRR12805398" "SRR12805341" 0.0113957498060252 0.0112409417804898 0.00428111535173341 0.0361606760894084
"87" "SRR12805399" "SRR12805341" 0.00812254727514556 0.00958433119639856 0.00396110253864272 -0.369034607660997
"88" "SRR12805400" "SRR12805341" 0.018834108715401 0.019874943013745 0.0108322288277863 -0.0960868086237412
"89" "SRR12805401" "SRR12805341" 0.0195604015030654 0.0178029844846217 0.00472367815220854 0.372044191372778
"90" "SRR12805402" "SRR12805341" 0.0569801437700771 0.0495148564671077 0.01397334405648 0.534252021047705
"91" "SRR12805403" "SRR12805341" 0.00519796985936382 0.0080330241017233 0.00283707700595458 -0.999287025487553
"92" "SRR12805404" "SRR12805341" 0.0264579256791822 0.0238835103418558 0.00574291329012162 0.448276894891428
"93" "SRR12805405" "SRR12805341" 0.0413580590303659 0.0268400898962554 0.0124235028945289 1.16858902496042
"94" "SRR12805406" "SRR12805341" 0.0167191195473559 0.0191946683951367 0.0103475772046127 -0.239239466285626
"95" "SRR12805407" "SRR12805341" 0.0153225940297956 0.0129818423951685 0.00425292260776853 0.550386604814154
"96" "SRR12805408" "SRR12805341" 0.0527333298826111 0.0405601934679608 0.00934962311112031 1.30199220545818
"97" "SRR12805363" "SRR12805352" 0.00404594683713192 0.00996265202810352 0.0048261371597661 -1.22597120535595
"98" "SRR12805374" "SRR12805352" 0.0220755566459607 0.0221300581071569 0.00447356983463913 -0.0121829910364271
"99" "SRR12805381" "SRR12805352" 0.0306037592495464 0.0297167700182971 0.00613578532529143 0.144560017051632
"100" "SRR12805382" "SRR12805352" 0.00928353728531941 0.0215389075319304 0.00674616887111856 -1.81664148655961
"101" "SRR12805383" "SRR12805352" 0.030620434979116 0.0279263367803074 0.00547189993190433 0.492351510871117
"102" "SRR12805384" "SRR12805352" 0.0420475982359974 0.0419096704783116 0.00733352765269309 0.0188078322217928
"103" "SRR12805385" "SRR12805352" 0.0402707299207436 0.042506922211889 0.00781289968774126 -0.286217970346404
"104" "SRR12805386" "SRR12805352" 0.0164311079777733 0.0168181657375262 0.00400155837774442 -0.0967267557323716
"105" "SRR12805387" "SRR12805352" 0.0219762760073559 0.0289031495020537 0.00638807202006959 -1.08434492800573
"106" "SRR12805388" "SRR12805352" 0.0600492042416287 0.069427255580214 0.0141147583218671 -0.664414588243882
"107" "SRR12805389" "SRR12805352" 0.0529440048798582 0.059100135790618 0.0104853583361675 -0.587116883695361
"108" "SRR12805390" "SRR12805352" 0.0793316488666218 0.0780650185958784 0.0131415590340936 0.0963835620611906
"109" "SRR12805391" "SRR12805352" 0.0380156520142984 0.0439699800881838 0.00880591301178758 -0.676173846586373
"110" "SRR12805392" "SRR12805352" 0.0302013721119534 0.0265168891546967 0.00495243713566266 0.743973695440711
"111" "SRR12805393" "SRR12805352" 0.0730994955223461 0.0665856467472924 0.0118624997622952 0.54911265800467
"112" "SRR12805394" "SRR12805352" 0.0432857629194853 0.0365092189948747 0.00772444884216085 0.87728510643031
"113" "SRR12805395" "SRR12805352" 0.0423616343536412 0.0381805148337318 0.00707346946318713 0.591098829459783
"114" "SRR12805396" "SRR12805352" 0.0201986706969349 0.0136666923977749 0.00362608677964623 1.80138499051513
"115" "SRR12805397" "SRR12805352" 0.00731683769211014 0.00814672432944007 0.00269045310030977 -0.308456087650952
