"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI"
"194" "SRR12805392" "SRR12805381" 0.00490751309188884 0.00336217072193601 0.000846055630245643 1.82652572089634
"195" "SRR12805393" "SRR12805381" 0.0434436347687003 0.0414753354996141 0.00670593491719174 0.293516011323074
"196" "SRR12805394" "SRR12805381" 0.0145945583054805 0.0197821026648688 0.00361008646648192 -1.43695847940274
"197" "SRR12805395" "SRR12805381" 0.0116837418328421 0.0167327162501039 0.00359090691936216 -1.4060443588882
"198" "SRR12805396" "SRR12805381" 0.00671751810529548 0.00934847367127298 0.00214385026146931 -1.22721050684498
"199" "SRR12805397" "SRR12805381" 0.00637480580648762 0.00996620057313415 0.00251291265625317 -1.42917612265976
"200" "SRR12805398" "SRR12805381" 0.00858995885599385 0.0103985779308335 0.00213007590200894 -0.849086679556277
"201" "SRR12805399" "SRR12805381" 0.00926198288098329 0.0133908906464577 0.00278140010609004 -1.48447098870599
"202" "SRR12805400" "SRR12805381" 0.00877210333590824 0.00964421737773022 0.00205025054123064 -0.425369497182768
"203" "SRR12805401" "SRR12805381" 0.00849319396126436 0.0128052921718838 0.00307008068973658 -1.40455533466431
"204" "SRR12805402" "SRR12805381" 0.0165747594937027 0.0224998702896691 0.00593480655447458 -0.99836628904089
"205" "SRR12805403" "SRR12805381" 0.0102407653600088 0.0144828085553026 0.00311196916779734 -1.36313792539799
"206" "SRR12805404" "SRR12805381" 0.00949868769097417 0.0141254148134984 0.00316220419269313 -1.46313357411112
"207" "SRR12805405" "SRR12805381" 0.00603641636254193 0.00790827578906857 0.00164640102410481 -1.1369401495267
"208" "SRR12805406" "SRR12805381" 0.00651262844281473 0.00810593344494529 0.00219823510532243 -0.724811007827512
"209" "SRR12805407" "SRR12805381" 0.00961458499494495 0.0144921459161561 0.00336726104784652 -1.44852473624833
"210" "SRR12805408" "SRR12805381" 0.0103408350941963 0.0133489494617954 0.00287896132712752 -1.04486098484707
"211" "SRR12805383" "SRR12805382" 0.00760233181466295 0.00671441145711448 0.00149834690009071 0.592599989691788
"212" "SRR12805384" "SRR12805382" 0.00648833491809713 0.00664563105143811 0.00161389535574737 -0.0974636507756366
"213" "SRR12805385" "SRR12805382" 0.0123400230930618 0.0180542191990198 0.00501195223854124 -1.14011383867879
"214" "SRR12805386" "SRR12805382" 0.00268938299708392 0.00467256890920313 0.00137092975286263 -1.4465992206954
"215" "SRR12805387" "SRR12805382" 0.00228329173645579 0.00291027615435237 0.000737749064831587 -0.849861352301013
