	Kingdom	Phylum	Class	Order	Family	Genus	Species
cf26257b53b6a50d6d83610f87d0f863	Bacteria	FBP	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
62816498264569795449a454334de41f	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	bacteriap25	uncultured bacterium	uncultured bacterium
2bb73321cc8b32cb5be6fd28ed3c71dd	Bacteria	NA	NA	NA	NA	NA	NA
39a2f642fd8c74b5daa2210bb9f65dba	Bacteria	NA	NA	NA	NA	NA	NA
fb40dd4d139551582eb9d668c94219fe	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	NA
0bbaf830f8e90d67a658c0cc547ad8ec	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
7bf347a4bbd37b87079ae6240a0fd710	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Chroococcidiopsaceae	Aliterella CENA595	NA
54abc8a1ce49d330f2960e35292eb178	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured bacterium	uncultured bacterium
070af0db82863f75b98c9f6ba8d759b8	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA	NA
6d5f71f7ea25d20bf732431a4445a633	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	uncultured	NA
2356f3244b388b8f2bbcc116daa4098e	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	NA	NA	NA
ae55e31f200c928bc2f4db0e3c885ba1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	mle1-27	metagenome	metagenome
91de20dab37cfa2221bb512813e2afcc	Bacteria	NA	NA	NA	NA	NA	NA
dd0ba3e8c455dee0619deec2345e6c3d	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured Roseobacter sp.	uncultured Roseobacter sp.
b8ca508c6b1962f897663a54ebf07c21	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	metagenome	metagenome
77c8a7ca1c1ee727b545929f2e7a5db1	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cytophagaceae	Sporocytophaga	NA
51fe4120ce964d33076c990b10aa5320	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata	metagenome
2515be4c7f379bf655094ddad401cc51	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	uncultured bacterium	uncultured bacterium
fa4bfc3388329d6d55648a0627eeabad	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
a52d2f2c137a6d5e255f69e9c66535a8	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	uncultured bacterium	uncultured bacterium
054bb5914e2a812db35708f659f64878	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	wastewater metagenome	wastewater metagenome
a5b5789ab1bad439ce6fd16e8eaa47d9	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium
7ec067050daf08e82ea5749763189fc1	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12 marine group	NA	NA
9f96cb3c724ef7fbdecf3433c2c9cb40	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
29555fd692b4c16d3267137ccbaa5f24	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	AKYH767	uncultured bacterium	uncultured bacterium
cde778d20d5feab69be40c1635d71ccd	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Auxenochlorella pyrenoidosa	Auxenochlorella pyrenoidosa
607cdd354c0245d05580e6b6be7efffd	Bacteria	NA	NA	NA	NA	NA	NA
c810e5c4409ad0a57665eabd8d8303c5	Bacteria	NA	NA	NA	NA	NA	NA
40a0cac79df34aacfa51a2a8ed8645f0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured Syntrophobacteraceae bacterium	uncultured Syntrophobacteraceae bacterium
74e0b3167a982e4b08cd65ecaf09cc48	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	NA
0bad0d11e831233272c3a310f4c040c2	Bacteria	NA	NA	NA	NA	NA	NA
5385e295a34404306cda93a230358fe4	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Captivus	uncultured bacterium
6f5c09563daebf5565efea3d117c6951	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
a2fac93b5a0af3158501ed24655e0aad	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio sp. oral clone CA006
77995ee61c1c82dd9cece7fd6d816341	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	NA
40275000ef7d4dad635f47aa9d4dfc8c	Bacteria	WPS-2	NA	NA	NA	NA	NA
22f061117d2fc7a296151e8046cd49b4	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
55dbaabe0806707c5b560b739e7aeac9	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Silvanigrella	NA
1c2649e5634e22fdab84e640b680115f	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
fa5284891f8b0a65c726257c8c0f237d	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
0eea4de4b6cd2b00fa962a20c673a734	Bacteria	Patescibacteria	ABY1	Candidatus Falkowbacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
5e6eeaf1733bf486b584de73fd961e04	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
6142c5fb1943fbfbf00bc2bcbe8d23be	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	uncultured Verrucomicrobia bacterium
2d64f6f7224e8175958ab199d946350f	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	NA
3c78b9679a753bfbb69228ed51c7e116	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
6afd9e5372991b8f557c96a7758ec0cc	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
86d0218245e529808d21e8f0c3babf36	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
6a18e1207540c58af371f61db520152e	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA	NA
504cd2bb1bf3d6c20a3f18f7d84f1737	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	uncultured bacterium
3c2e8eae5ba6dc4094919e24c8fd3a24	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	NA
4a49d44f077fb3dc40f03f9706b927af	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	metagenome	metagenome
754381b7726ba7f7c19950b3e08fc7cd	Bacteria	Cyanobacteria	Sericytochromatia	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
e479e91bf7fafbc25fd6244fca62b589	Bacteria	WPS-2	NA	NA	NA	NA	NA
a9afc34b3dc71233df89661a5d6edac8	Bacteria	NA	NA	NA	NA	NA	NA
ca1ef074b88a6db8ea6c45a49fa8033a	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	uncultured bacterium
28b0fcd8ffb0a47aa829c1d8c1bcd1e0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	uncultured prokaryote
18b95cc59e019c59e2ef56686a629e51	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp. HKS-05
327493eed64f6e6e510d2676e08a3f48	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
9fe5793a6297b24ed54a62ab81f93b7f	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	uncultured bacterium
23c474085efef798a3976bba310c659b	Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	uncultured bacterium
1cd55df9c816947be726f8a3d7daedc5	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	uncultured bacterium
c4bef411ea1562fdeb122f17ef8b1888	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	metagenome	metagenome
2f4cb6badbbafd938de1f1f1d6d28504	Bacteria	NA	NA	NA	NA	NA	NA
4cab32eb1c884b9807d5e3d3b0b5dbd9	Bacteria	Cyanobacteria	Sericytochromatia	metagenome	metagenome	metagenome	metagenome
df0140b513b2a598c4b1218216e872c9	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA	NA
eccf27001cc9629046d2a57b833ef724	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured bacterium	uncultured bacterium
81138e422e7f53a6566d1838863c8e13	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter	metagenome
4b0c5413823e3a1ea2640ce426cbdbc6	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	uncultured	uncultured bacterium
a80bb026521a2cc601acfffa7a400b5a	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA
4a7ca802d9bab5d19d85363910522118	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	NA
318fe0dc1034f9320b00090ab886c033	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	NA
75748d30d416a3a207019433efe345c2	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium
881e6cac68aa4af1ea6f58a4d9be4db2	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	Opitutus	metagenome
0b673f3a4b54979a44af7d8eeefd8d4b	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	metagenome
6def9b4b2f4d4a53518aba1ff77bf919	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured organism	uncultured organism
b8e47d9365f9450955357a6d49b8f332	Bacteria	Patescibacteria	Berkelbacteria	metagenome	metagenome	metagenome	metagenome
5ada77ec0a1b56fb8ce8b3823dcd13c6	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA	NA
b67c148f506045fff3f3ade8307b34d4	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium
3f7de20fb6cd6b73999a4973e539de0f	Bacteria	NA	NA	NA	NA	NA	NA
d7e8fa9e9c45dc03e4d3bedde6e19f32	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
bef37d6075060df5fe140a86252f3d9e	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Schlesneriaceae	uncultured bacterium	uncultured bacterium
a5724f7864f66d0398082e12cb504bfb	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured organism	uncultured organism
e3e897c86ec16c17bf0469b6cc5b77ba	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Telmatocola	NA
7037131fbfe6709a06568b570e52f0bd	Bacteria	NA	NA	NA	NA	NA	NA
16ce786ced0cf519392a577d75992591	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	NA
00b04c8dd4f92579e88e7a34170ed24b	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	NA
3ea62a6f612f6a2f291283b72febd038	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	uncultured	NA
1837fcf05c17569294078a9e7e36b254	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA	NA
d0916c7404cdfd2a9280cc9714077a03	Bacteria	NA	NA	NA	NA	NA	NA
b27be3796e5800ecde4fbf1ae93cb50d	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	metagenome
8addbd2bb039d285f8307385b602c18b	Bacteria	NA	NA	NA	NA	NA	NA
f539440e986cdafeb242d5c9ac3ccb4c	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	NA
015ac98fcc5f7f5cf8bb6f6e78f20f8e	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Prasiola crispa	Prasiola crispa	Prasiola crispa
80396ce3ed2124b9c12805fd4ddc4bdd	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	NA
c6aac0ac5398c1e9a6503ec5c65f13c1	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	IMCC26207	NA
d626497666c3d72c8a882cad33d5c2a3	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	uncultured bacterium
8bc8623375e96e717d1cf1247263195c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Labraceae	Labrys	Labrys methylaminiphilus
559952c166cdf6f67ddf66ef0db8087c	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	NA
7bb66dac5c03bdff06630d14c78a3c6e	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	uncultured bacterium
3727ceadad7cc135507c599c598c986f	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	metagenome	metagenome
0cebff996a97695c1515d31b080fbf7c	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
829dcec55dab1cb6042847391f53943a	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales	uncultured bacterium	uncultured bacterium	uncultured bacterium
9141d2299f0daee9545aea8f8985e6cf	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	metagenome	metagenome	metagenome
8e80f38dcbe5d23931c194d9ec42a50f	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	NA
a65f5a6843fc451fd02835389572f345	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
db17fe43204544b57eb925144b1fc36a	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
6220240f6217036502e06428e5fb03c6	Bacteria	NA	NA	NA	NA	NA	NA
63fa89abe4d3409a32b41c6763b9f83b	Bacteria	NA	NA	NA	NA	NA	NA
bb4edf2e7cada6c470e5358beb983f34	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Silvanigrella	NA
90436291c4dbe03437a874185639d8a6	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	uncultured bacterium	uncultured bacterium	uncultured bacterium
03139c6ed730bf25e6cbba7f7e739372	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	uncultured bacterium
c7898f5990db9d2444d2a0264925ebda	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
cd67dd16a35cd3decb7c07757179babb	Bacteria	NA	NA	NA	NA	NA	NA
779c4b2e9160c109e88828f08fb17d8f	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Bacteriovorax	NA
b75dc828abb90be4f338a624cf788fa5	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	mle1-27	NA	NA
97a79328a73a0c4558b559f3b5d5d524	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
2893223b4f343f1634ddd08876da3dcb	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	37-13	NA	NA
9226488902aa4494ac140d1c20fa9bc0	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	NA
efd939d8c27a182c86334a4c2751036a	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	uncultured	NA
28f65f8ccccc036e2c485fb5aa0299a3	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	NA	NA
d45e56ff7b0ba02615d31d6a0bbece16	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
db9eaf62a8b42840718b3ca40ce7dcf2	Bacteria	NA	NA	NA	NA	NA	NA
f6b10e4dc7de2f166fbf3bbac5a57c4e	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured bacterium	uncultured bacterium
741045606df18d81faace9b6ef19c65c	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium
47733c93614e9f20d66fc7018ef9a244	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	uncultured	NA	NA
4c46195a1c42442ab01cbb2738fa7966	Bacteria	Bacteroidetes	Ignavibacteria	OPB56	uncultured bacterium	uncultured bacterium	uncultured bacterium
dd6e312b4782017ffee826de092ab05d	Bacteria	NA	NA	NA	NA	NA	NA
bdd33bd76ed683a03bef70a61e82879c	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured Syntrophobacteraceae bacterium	uncultured Syntrophobacteraceae bacterium
36805564529b7d65fd4f910c22872320	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	uncultured bacterium
31be4df49c1f68eba5f19bf624eafecf	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peribacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
440b97067811a097557668896828f0b3	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium
1c48eaed368129aa52c96e4222b07373	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
4185920f696bf67c1d7ff7466e7ce42b	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	uncultured bacterium	uncultured bacterium
95846ed9a864fbdf511af830d2bcdb42	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	metagenome	metagenome
fa57c00b2ccd293869feec0637fb82ab	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	uncultured bacterium
27eec202c6e2743a760c9ce8d28f694f	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	uncultured	uncultured bacterium
322e4a68d080cbde140903f701a230d3	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
26dd9ec82bb4d2ebfc2c4733bb79340b	Bacteria	Planctomycetes	vadinHA49	uncultured Antarctic bacterium LB3-147	uncultured Antarctic bacterium LB3-147	uncultured Antarctic bacterium LB3-147	uncultured Antarctic bacterium LB3-147
ebc1efb51fa6f0bfc3f59bce09b32fc9	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA	NA
95ffec1249c184ae75491d993f9a5792	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	metagenome
40081d5500fa275d1f947592e5e930a7	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
959cf48f945c3302969ef81b8c654fad	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
db4de122f48f347e9c0d8e289fe29c05	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cytophagaceae	Sporocytophaga	metagenome
ea9f652cd40fa2091bdf6e98d3272d27	Bacteria	Patescibacteria	Parcubacteria	metagenome	metagenome	metagenome	metagenome
4dfbd1639db019aba7450a0e05489370	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	uncultured	uncultured Bacteroidetes bacterium
2a19a73c06d11bf6d14d021db39165ea	Bacteria	Acidobacteria	Subgroup 6	metagenome	metagenome	metagenome	metagenome
c2c36769aafed0676835973bbc04c776	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Pseudoneochloris marina	Pseudoneochloris marina	Pseudoneochloris marina
c6b25d0515f6c3f002d1c7d13718280d	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured gamma proteobacterium	uncultured gamma proteobacterium
290878b4ccc948df4d8baefa95e6f6c8	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured bacterium	uncultured bacterium
bd960c7b000bacd3b6fafc4d29139358	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	LiUU-11-161	uncultured bacterium	uncultured bacterium
98363615c5b152bf2d27656d5441ad05	Bacteria	NA	NA	NA	NA	NA	NA
a4d8825e80b0c51fa33fb98a88e90632	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
bbdbb4d0286f58142363937594d1fbd9	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	metagenome
3f0e902bf95738a01166a1648bf87229	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	uncultured bacterium	uncultured bacterium
7674f50c9dce13ee87f25e3b2395a7d1	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Desmochloris halophila	Desmochloris halophila	Desmochloris halophila
e0bf0e8c1053661be9f45d69c5de49c6	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
fac9958df75b8df605c3551d21ca9d5e	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
7c5917005ebee5a20745dc05db6ca87c	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Bacteriovorax	uncultured bacterium
71d6401fe214c5e4f76258eb2bde4fc6	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	wastewater metagenome	wastewater metagenome	wastewater metagenome
9807ebfb9b24996c43862cc0cfca2a49	Bacteria	NA	NA	NA	NA	NA	NA
6e702831ee235dcb5b27c9364486a2b8	Unassigned	NA	NA	NA	NA	NA	NA
1fd6aa9c513b71bd45974b4dad13c88b	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	metagenome
f902f5e64942000cefddf2c144a443e6	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
674801915b25753f203b14f1f065117f	Bacteria	NA	NA	NA	NA	NA	NA
77c32a351c81fb084cb5e4598b2f1252	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	NA
989d9881c8ed43d23cad79e8b1f4d2de	Bacteria	NA	NA	NA	NA	NA	NA
c49fe9a79d4c10488e882f6e83f303c3	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	uncultured gamma proteobacterium
0149440b9a571f808d4c57a3965c247b	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured bacterium	uncultured bacterium
0a5b5e6fcd967f1efcb5be2e76624b73	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	metagenome
3e01a63edfcb5ed5eb9df2150a4b5c2b	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium
0e0d11986e17d331be6fe9f92860c358	Bacteria	Patescibacteria	Microgenomatia	Candidatus Amesbacteria	NA	NA	NA
97142705b7963809ed0af491c32db991	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	NA
9d0314229e48bb15a34ce4aeb629815d	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured organism	uncultured organism
72f91268b996912ef1515c3a3282df11	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
d41f5e67c65162dfc807d38890dbbe0d	Bacteria	Patescibacteria	Parcubacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
c9ee4d08f36d6b66f07b305f35deb382	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	NA
aaf61dddd019e67d4ca9967563d0a7b0	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	uncultured	uncultured Sphingobacteriales bacterium
8a708119905a1ecc585b27f827557acc	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	metagenome	metagenome
34f7cf84931fd454451057e614f51cb4	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
8cb7fd44d1469fc6e7a1bd717e55c240	Bacteria	Patescibacteria	Parcubacteria	Candidatus Yonathbacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
0bf1d93ffd1bed951bfa912f701b8bf8	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium
1c103884bfd0eef1ccdd28bc8f44a4cf	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
e084f97c43c8c6c44822edfd3abdf69f	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	bacterium LWQ8	bacterium LWQ8	bacterium LWQ8
bf58dfe6346d75af513c2751cec8540a	Bacteria	Patescibacteria	Gracilibacteria	metagenome	metagenome	metagenome	metagenome
2a0ff78f47dc7a4bb9c2197db996846f	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
29839700d2cd0bf0c4a7b5206088386a	Bacteria	FBP	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
70522d447ece97cff233f043d3963b81	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	metagenome
fd09f42b4a0f59468393a569397ad9b1	Bacteria	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	Parcubacteria group bacterium GW2011_GWA2_40_14	Parcubacteria group bacterium GW2011_GWA2_40_14	Parcubacteria group bacterium GW2011_GWA2_40_14
5b876d42145eb9a1a559e276bce56dbe	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	NA	NA
95f68edd5748433e617907aed5210193	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	uncultured Bacteroides sp.
0c44bffe876dbc3289d69bac732d6faa	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
8037d88a3a7d80104e1a24365a0b713e	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrionales bacterium Ga0074137
