Feature ID	Taxon	Confidence
ddb51f97a8df8bfd7be315d74cc779ba	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Leptolyngbyales;D_4__Leptolyngbyaceae;D_5__LB3-76;D_6__uncultured Antarctic bacterium LB3-76	0.7602244221014893
2485303879b6cf4a626fca6dcb328f16	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured	0.8772079153429776
eafe7d540b341abd0b7e5e3164e2f40f	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Leptolyngbyales;D_4__Leptolyngbyaceae;D_5__uncultured;D_6__uncultured cyanobacterium	0.9815625188785353
a1a46747a2d054385d4531d04d78eefa	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Algoriphagus	0.9999996778183662
612b259eb6294befb380ac4de0737a94	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas	0.9992719155302171
3b73aa488ac80fc7809f7b8d7eecf061	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__uncultured	0.9540216701952323
1ccbf55b47c2919b550103df1667d244	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Leptolyngbyales;D_4__Leptolyngbyaceae;D_5__Chamaesiphon PCC-7430;D_6__uncultured bacterium	0.9386527318496266
79c9235ff041fe76f6dc89a18c5a222a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Ferruginibacter;D_6__uncultured soil bacterium	0.7536322756918085
1db22b035d3fb0858c969f8fedda264f	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Hymenobacteraceae;D_5__Hymenobacter	0.9999999992286017
a679b90b860713e81fcb5971e697632e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Ferruginibacter;D_6__uncultured bacterium	0.7097350946081437
1e49a80064dfde5ad89169cb076745f0	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__Gemmatimonas;D_6__uncultured soil bacterium	0.7500566259553696
b33369fcff33a6052857b70e91a67677	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales;D_4__Nostocaceae;D_5__Nostoc PCC-73102	0.9999920136676737
ec20c4158ae8572e64663bf4bcfc3c11	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Paludibaculum;D_6__uncultured bacterium	0.9883864141653931
59126c9d338650496b528ac9763fef32	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Pedobacter	0.9513723916992758
563dafa7ecbdaec2addabcff3bdce142	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Leptolyngbyales;D_4__Leptolyngbyaceae;D_5__Chamaesiphon PCC-7430;D_6__uncultured bacterium	0.90336675921131
0b38f5929a79ed8f35a3e08113420bac	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Segetibacter	0.9998573983942947
79aeef6159351463c3618c62dbfa39ac	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Leptolyngbyales;D_4__Leptolyngbyaceae;D_5__Chamaesiphon PCC-7430;D_6__uncultured bacterium	0.9254490383694706
cc5d39ebedab1a2766ecbd43fb6f649c	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Spirosomaceae;D_5__Fibrella;D_6__uncultured soil bacterium	0.9453755051315513
ad72127c01dac114c005c83404612b5d	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Brevundimonas	0.9999997390516281
2d0a9d41eacab36b333910dcb46f06b9	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Pseudanabaenales;D_4__Pseudanabaenaceae;D_5__Pseudanabaena PCC-7429;D_6__uncultured cyanobacterium	0.877229620587855
c6ecf0fe8c87aa11b74dc6516b34b904	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Arenimonas;D_6__uncultured gamma proteobacterium	0.9002314694504573
88524108706087f7c75e79d6c10c9c61	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium	0.999988821825336
3e1a26e59596ea4b27910d21a7f2685f	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Luteolibacter	0.9999999755640483
b74958c42f46f9a5365dca12ae061e04	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__DEV007;D_5__uncultured Verrucomicrobiales bacterium;D_6__uncultured Verrucomicrobiales bacterium	0.9403641480904291
481fc9ce7a9c747284ab440354a2d549	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__uncultured	0.9999429200572573
c19d28067b371cfe432f864eeb6453db	D_0__Bacteria;D_1__Planctomycetes;D_2__vadinHA49;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9924725701474096
8df4bd0b9c72f4e5b7ed5a48ba8c1afc	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Leptolyngbyales;D_4__Leptolyngbyaceae;D_5__Phormidesmis ANT.L52.6;D_6__uncultured bacterium	0.9027691588389478
f36c50279a8fa1c121cb9dda1ab1cb42	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999998392903742
b4c1e218247b4ad7d670d7b305c43076	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Intrasporangiaceae;D_5__Oryzihumus;D_6__uncultured bacterium	0.9404987378174693
