"","node.degree","betweenness.centrality","closeness.centrality","node.transitivity"
"3768317651733ecbb9ef5e361419a19e",2,0.865035690673006,0.00026525198938992,0
"e44ed9cce2eb0b7eede391e5f53e29df",12,76.2448901433307,0.000287852619458837,0
"e15206914527c772cf7ade98644a17b9",11,140.975740388163,0.000288933834151979,0
"9d53ec63f330b5055eae739c4053a7c3",1,0,0.000257135510413988,NA
"90a84c0664bc3eec6d1aa222e4701913",19,186.66960862909,0.00029086678301338,0
"246b2ccaf80d7db7d96d9d17f5d281a4",16,109.516496651137,0.000289184499710815,0
"c1ee0c7bd2a5652c66779004eebac27c",14,182.919326565698,0.00028735632183908,0
"8c05343a93e19950e64a207bab0a68d4",1,0,0.000246913580246914,NA
"8e1f36fcaf7d218d3f20fcb381388674",10,390.307996432471,0.000277700638711469,0
"c045aa84b6fe4e0133753f8f66b5ef79",1,0,1.12985413583106e-05,NA
"5e41b6f8f77a1f4b5542127147676fbb",31,765.582994189778,0.000295420974889217,0
"f92cd5bf2b52f4eb499496da543794fd",1,0,1.12985413583106e-05,NA
"46cba7ba7e89731b2a36ed371ad38fe0",1,0,0.000257003341043434,NA
"b82e9e16a5f7bbf8e87f0c4431e0dfad",1,0,0.000260416666666667,NA
"c9f9355d32e264f6bc060415332587bb",15,109.726473806016,0.000288350634371396,0
"db1d2135e467142489e9eae67e600301",23,291.945429427086,0.000292141396435875,0
"282d970c7e74112691085e63921dbcfd",5,9.1266525126804,0.000283768444948922,0
"d077c0ff711eabf2c3591a6f9798adb5",4,136.929889926922,0.000263574064312072,0
"d4aa41f753847250c58c369ec11aba8e",1,0,0.000234631628343501,NA
"6aafd36f357e81d4eaa31b4143bf5559",1,0,0.000254777070063694,NA
"1223fa4a0a99ed5397fabac4895c5e46",1,0,0.000246062992125984,NA
"e0d908660a9c489e2b2aa9b145eae00d",4,4.7212326698003,0.000281056773468241,0
"79c4fe19f50107e4574c3e132885c545",4,56.4339241859866,0.000271370420624152,0
"5d3ce929e1e20c0af46d70bc9b483a9e",9,33.702336715231,0.00028587764436821,0
"4d5b8c2c09a9e464f466f3ddc5ab1de5",21,165.8764250341,0.000290191526407429,0
"3a1a356d52f95ee05bdaa73566e357c8",13,120.071564410442,0.000289351851851852,0
"43b0c94edaed92fca1f4cd4dd639fa5b",1,0,0.000244977951984321,NA
"1e50dabad75e738028f47decc3852bad",4,56.4339241859866,0.000271370420624152,0
"84ac11e0235714a38b997248aae1532e",19,96.5087207693551,0.000283446712018141,0
"dcf98e542b5e15d7ee0678973b75c956",2,2.59768407638393,0.000272108843537415,0
"35ed22e9fa79ab018326b68bd06b3bb0",5,8.85330694738683,0.00028328611898017,0
"46d2fd6a51fad29018a14219bfa89933",4,12.2515375125722,0.000262260687123,0
"9fef297bc82420d5b9abea86562b8d27",7,166.875726261353,0.000278086763070078,0
"ca8b36cb59f6a69f03cf9d2f878ae45a",1,0,0.000259201658890617,NA
"b8d9526872da0ffab564ac0848c304cb",20,312.290031769365,0.000290023201856148,0
"bebe0d7fb3dcb52b47fa05da386d8420",29,1425.12764252069,0.000295420974889217,0
"ffcab385b315612ba106dde70e60053d",13,84.2368097666209,0.000287604256542997,0
"47ac5ca58a00fc3761fd3358993649ef",1,0,1.12607540200892e-05,NA
"e19dea7aaa4e26d65566e3e91ffc0091",7,131.031912998577,0.00028328611898017,0
"86c8cfef6fb4444d60a19664cdd122e2",1,0,0.000272776868521549,NA
"b04316df83a04d113042234636f99975",17,176.690976689948,0.000287852619458837,0
"25ff3306209e20d3418844cc4c35e6b4",6,374.772072453656,0.00027972027972028,0
"b9f9bf8e3be5f04adada37e1af4032c9",7,18.5239469914268,0.000285225328009127,0
"55fbf34ac992573eceaea636fd77e639",24,315.322111237521,0.000290697674418605,0
"d1c6bd5a65df6bd1833402c40608b9cd",9,32.6731285183893,0.000287026406429392,0
"c654d8add45e7f150770ee25ee084dc5",17,216.148524050759,0.000289184499710815,0
"2b05a6e9e6c580f7fc168a5bbb29de2d",7,49.9094233063375,0.000282965478211658,0
"c1ba9460c7bf03aa48206243533697a9",20,192.101311116618,0.000289687137891078,0
"6b1558497d923474fc0f56dc0c313b23",4,290.037571766945,0.000263574064312072,0
"f21f9a7ccdd79de8236ffe58931cdbd6",16,103.396689169831,0.000289184499710815,0
"a1fdb48d0520fc1fb5d0131542831c3c",21,230.947407902766,0.000290191526407429,0
"4c332960b3e08bad4bbc005640907e5c",4,9.95338257030703,0.00028312570781427,0
"c3165804e358744dde023c78caffcfaa",25,376.926506145849,0.000293169158604515,0
"28017af2bd2679a25b13c96710785300",5,18.5439696004508,0.000276625172890733,0
"66258b98449bedb97d642bf72e98016e",15,127.440930280747,0.000289435600578871,0
"09caf651784ce4b4db1632f1aecdb2b7",15,964.766518687444,0.000273149412728763,0
"74b06af5ba1958dcecf7f299063d99d1",15,423.166014343768,0.00029120559114735,0
"82a8ed80561b7c919bea18a65ad28e2b",5,53.0086336579378,0.000277777777777778,0
"df85be8b012b8499db204e1d7d770f32",2,31.641330858171,0.00026089225150013,0
"d5e9d1883c07e11b291f95e2649f6318",19,147.890101040259,0.000289519397799653,0
"cd98bebc7cd29d008813bd847394c1f2",3,162.187837085639,0.000269541778975741,0
"ea2fd908ac090217cf35687ac81e325f",5,83.1551292983813,0.000283446712018141,0
"492267c82af1821038fa5af9dfe24af5",8,27.7476016451018,0.00028587764436821,0
"a5af4c19fb434687bdba6613efa366e7",9,24.4731042013198,0.000285714285714286,0
"6cce92c6e6f22703e77db91dfb76fb9d",11,274.544861797917,0.000286697247706422,0
"9f073298245aa1bdbe22b3405ff40c69",11,62.3942530613769,0.000288683602771363,0
"d73b2962aa794d65bdaaa279a81b4e25",4,4.18582136613077,0.000282485875706215,0
"cc363a9ccd3549e646859ab1ffe9d460",1,0,0.000277315585135885,NA
"82b6a78c3df88ba3d1abf27654dfddbb",25,132.372135647278,0.000285388127853881,0
"4287f9128329cdf3a30826b67cc0126c",11,17.6010761133463,0.000278318953520735,0
"4d4c109b2f4c111530d69a1daba3a3de",1,0,0.000234962406015038,NA
"836a7831975eaa754e65179e133669cd",1,0,0.000277315585135885,NA
"e263fc52390d6fc167364efa0d19f7af",3,47.1960848230211,0.000255558395093279,0
"937bca155aaa941bb33faf29a648f1c3",10,42.0498025144097,0.000283446712018141,0
"3209a1e49860e30a9135e714f413fd15",2,0.130868402367022,0.000267952840300107,0
"19de50c4966ad65c3c9d3ea062b8ef14",5,6.87321742250107,0.000279798545047566,0
"2425b264866e85031874d034caffcc17",16,100.003516792599,0.000288850375505488,0
"cb9646fcb099332d40720ace3915dfa7",1,0,0.00026638252530634,NA
"bb07949a0e9df45a2d981d606cb3124d",8,17.8915105419883,0.000285714285714286,0
"1ad8009dd5b460fdc37e0f4c5454550d",1,0,1.12607540200892e-05,NA
"bc98998d9ed52b29e68d7235026119d9",1,0,0.00027027027027027,NA
"cc66ff5b4af8f9bed97f5ad29ee40fba",15,370.776477752078,0.000289017341040462,0
"af0b909da8d9d515fdcae0cd6b498e8a",19,556.496812829127,0.00028137310073157,0
"8b25150dc9e069bc0b05a9ff35d0f870",1,0,0.000256739409499358,NA
"5bd72164c5f5a6f86e09f7d5aa4a18d9",22,109.677235350258,0.000285225328009127,0
"3a5df822937cf68bd7a8eb53254dbc3e",9,1054.23082671028,0.000281293952180028,0
