Source,Target,Type,Id,Label,timeset,Weight
1447,1432,Undirected,52769,,,0.645858
1464,1432,Undirected,52770,,,0.762982
1476,1432,Undirected,52771,,,0.814318
1493,1432,Undirected,52772,,,0.678727
1507,1432,Undirected,52773,,,0.657331
1510,1432,Undirected,52774,,,0.636774
1524,1432,Undirected,52775,,,0.700989
1533,1432,Undirected,52776,,,0.633962
1537,1432,Undirected,52777,,,0.608516
1538,1432,Undirected,52778,,,0.678338
1544,1432,Undirected,52779,,,0.654444
1549,1432,Undirected,52780,,,0.799455
1550,1432,Undirected,52781,,,0.817747
1578,1432,Undirected,52782,,,0.616303
1591,1432,Undirected,52783,,,0.652353
1627,1432,Undirected,52784,,,0.686064
1632,1432,Undirected,52785,,,0.706466
1647,1432,Undirected,52786,,,0.713392
1656,1432,Undirected,52787,,,0.805853
1657,1432,Undirected,52788,,,0.743923
1660,1432,Undirected,52789,,,0.689221
1671,1432,Undirected,52790,,,0.696697
1672,1432,Undirected,52791,,,0.843506
1677,1432,Undirected,52792,,,0.723726
1695,1432,Undirected,52793,,,0.758326
1697,1432,Undirected,52794,,,0.757856
1706,1432,Undirected,52795,,,0.628533
1708,1432,Undirected,52796,,,0.680444
1715,1432,Undirected,52797,,,0.670783
1721,1432,Undirected,52798,,,0.661561
1731,1432,Undirected,52799,,,0.706882
1735,1432,Undirected,52800,,,0.700701
1736,1432,Undirected,52801,,,0.77443
1740,1432,Undirected,52802,,,0.627691
1741,1432,Undirected,52803,,,0.627961
1742,1432,Undirected,52804,,,0.699448
1758,1432,Undirected,52805,,,0.720106
1775,1432,Undirected,52806,,,0.633945
1776,1432,Undirected,52807,,,0.683578
1784,1432,Undirected,52808,,,0.677339
1789,1432,Undirected,52809,,,0.815717
1791,1432,Undirected,52810,,,0.677033
1835,1432,Undirected,52811,,,0.641107
1838,1432,Undirected,52812,,,0.815509
1844,1432,Undirected,52813,,,0.711988
1847,1432,Undirected,52814,,,0.708486
1862,1432,Undirected,52815,,,0.618283
1882,1432,Undirected,52816,,,0.693776
1883,1432,Undirected,52817,,,0.606198
1886,1432,Undirected,52818,,,0.724735
1897,1432,Undirected,52819,,,0.677895
1898,1432,Undirected,52820,,,0.762635
1906,1432,Undirected,52821,,,0.645
1435,1433,Undirected,52822,,,0.81403
1436,1433,Undirected,52823,,,0.617318
1456,1433,Undirected,52824,,,0.823792
1458,1433,Undirected,52825,,,0.600427
1625,1433,Undirected,52826,,,0.686768
1636,1433,Undirected,52827,,,0.775012
1638,1433,Undirected,52828,,,0.758837
1653,1433,Undirected,52829,,,0.763277
1658,1433,Undirected,52830,,,0.773413
1720,1433,Undirected,52831,,,0.760168
1753,1433,Undirected,52832,,,0.731191
1853,1433,Undirected,52833,,,0.846803
1860,1433,Undirected,52834,,,0.697348
1891,1433,Undirected,52835,,,0.760396
1894,1433,Undirected,52836,,,0.763539
1895,1433,Undirected,52837,,,0.612015
1909,1433,Undirected,52838,,,0.634281
1910,1433,Undirected,52839,,,0.619507
1911,1433,Undirected,52840,,,0.711843
1912,1433,Undirected,52841,,,0.762179
1916,1433,Undirected,52842,,,0.601719
1917,1433,Undirected,52843,,,0.710927
1918,1433,Undirected,52844,,,0.711118
1444,1434,Undirected,52845,,,0.799637
1484,1434,Undirected,52846,,,0.784651
1530,1434,Undirected,52847,,,0.660128
1555,1434,Undirected,52848,,,0.626639
1598,1434,Undirected,52849,,,0.647625
1668,1434,Undirected,52850,,,0.644826
1758,1434,Undirected,52851,,,0.622584
1824,1434,Undirected,52852,,,0.635985
1881,1434,Undirected,52853,,,0.631652
1886,1434,Undirected,52854,,,0.608847
1436,1435,Undirected,52855,,,0.713436
1437,1435,Undirected,52856,,,0.787827
1438,1435,Undirected,52857,,,0.60722
1451,1435,Undirected,52858,,,0.719655
1456,1435,Undirected,52859,,,0.683834
1457,1435,Undirected,52860,,,0.720304
1458,1435,Undirected,52861,,,0.777132
1459,1435,Undirected,52862,,,0.615397
1462,1435,Undirected,52863,,,0.685617
1463,1435,Undirected,52864,,,0.709715
1470,1435,Undirected,52865,,,0.653493
1531,1435,Undirected,52866,,,0.765048
1634,1435,Undirected,52867,,,0.644732
1653,1435,Undirected,52868,,,0.643827
1658,1435,Undirected,52869,,,0.678548
1704,1435,Undirected,52870,,,0.769805
1720,1435,Undirected,52871,,,0.632035
1751,1435,Undirected,52872,,,0.768207
1765,1435,Undirected,52873,,,0.770072
1769,1435,Undirected,52874,,,0.643817
1772,1435,Undirected,52875,,,0.60136
1803,1435,Undirected,52876,,,0.774393
1822,1435,Undirected,52877,,,0.735463
1827,1435,Undirected,52878,,,0.683742
1853,1435,Undirected,52879,,,0.653745
1860,1435,Undirected,52880,,,0.607639
1891,1435,Undirected,52881,,,0.612242
1909,1435,Undirected,52882,,,0.839768
1912,1435,Undirected,52883,,,0.639512
1915,1435,Undirected,52884,,,0.755197
1437,1436,Undirected,52885,,,0.768036
1438,1436,Undirected,52886,,,0.743753
1457,1436,Undirected,52887,,,0.838115
1459,1436,Undirected,52888,,,0.741694
1460,1436,Undirected,52889,,,0.799718
1462,1436,Undirected,52890,,,0.641829
1463,1436,Undirected,52891,,,0.615697
1531,1436,Undirected,52892,,,0.675727
1625,1436,Undirected,52893,,,0.716575
1626,1436,Undirected,52894,,,0.698444
1652,1436,Undirected,52895,,,0.829654
1658,1436,Undirected,52896,,,0.639097
1702,1436,Undirected,52897,,,0.698444
1755,1436,Undirected,52898,,,0.706926
1772,1436,Undirected,52899,,,0.698849
1803,1436,Undirected,52900,,,0.744847
1822,1436,Undirected,52901,,,0.731954
1438,1437,Undirected,52902,,,0.707331
1451,1437,Undirected,52903,,,0.835373
1457,1437,Undirected,52904,,,0.763907
1459,1437,Undirected,52905,,,0.70753
1460,1437,Undirected,52906,,,0.619644
1473,1437,Undirected,52907,,,0.611719
1625,1437,Undirected,52908,,,0.798758
1636,1437,Undirected,52909,,,0.689906
1638,1437,Undirected,52910,,,0.712246
1652,1437,Undirected,52911,,,0.643477
1653,1437,Undirected,52912,,,0.815489
1658,1437,Undirected,52913,,,0.841609
1720,1437,Undirected,52914,,,0.776249
1753,1437,Undirected,52915,,,0.619384
1853,1437,Undirected,52916,,,0.750169
1860,1437,Undirected,52917,,,0.643242
1891,1437,Undirected,52918,,,0.671949
1894,1437,Undirected,52919,,,0.828695
1895,1437,Undirected,52920,,,0.695036
1909,1437,Undirected,52921,,,0.630841
1911,1437,Undirected,52922,,,0.626017
1912,1437,Undirected,52923,,,0.815942
1915,1437,Undirected,52924,,,0.840102
1916,1437,Undirected,52925,,,0.689438
1917,1437,Undirected,52926,,,0.644932
1918,1437,Undirected,52927,,,0.640802
1460,1438,Undirected,52928,,,0.663925
1462,1438,Undirected,52929,,,0.623983
1625,1438,Undirected,52930,,,0.631782
1626,1438,Undirected,52931,,,0.767999
1702,1438,Undirected,52932,,,0.767999
1755,1438,Undirected,52933,,,0.75773
1803,1438,Undirected,52934,,,0.712934
1822,1438,Undirected,52935,,,0.683851
1440,1439,Undirected,52936,,,0.628694
1448,1439,Undirected,52937,,,0.627583
1533,1439,Undirected,52938,,,0.676169
1558,1439,Undirected,52939,,,0.748427
1566,1439,Undirected,52940,,,0.641096
1579,1439,Undirected,52941,,,0.642212
1589,1439,Undirected,52942,,,0.659441
1591,1439,Undirected,52943,,,0.657218
1595,1439,Undirected,52944,,,0.622789
1622,1439,Undirected,52945,,,0.623603
1650,1439,Undirected,52946,,,0.639261
1656,1439,Undirected,52947,,,0.609309
1659,1439,Undirected,52948,,,0.622207
1663,1439,Undirected,52949,,,0.676281
1686,1439,Undirected,52950,,,0.622418
1688,1439,Undirected,52951,,,0.620645
1731,1439,Undirected,52952,,,0.619008
1739,1439,Undirected,52953,,,0.615467
1741,1439,Undirected,52954,,,0.826763
1813,1439,Undirected,52955,,,0.659441
1862,1439,Undirected,52956,,,0.715575
1864,1439,Undirected,52957,,,0.638571
1865,1439,Undirected,52958,,,0.665708
1868,1439,Undirected,52959,,,0.659441
1444,1440,Undirected,52960,,,0.611127
1448,1440,Undirected,52961,,,0.70173
1475,1440,Undirected,52962,,,0.634966
1476,1440,Undirected,52963,,,0.626826
1477,1440,Undirected,52964,,,0.658386
1484,1440,Undirected,52965,,,0.613288
1493,1440,Undirected,52966,,,0.613032
1533,1440,Undirected,52967,,,0.746167
1541,1440,Undirected,52968,,,0.68441
1544,1440,Undirected,52969,,,0.716732
1549,1440,Undirected,52970,,,0.648347
1555,1440,Undirected,52971,,,0.63026
1558,1440,Undirected,52972,,,0.741539
1573,1440,Undirected,52973,,,0.631279
1591,1440,Undirected,52974,,,0.6699
1592,1440,Undirected,52975,,,0.638302
1633,1440,Undirected,52976,,,0.628745
1656,1440,Undirected,52977,,,0.734799
1657,1440,Undirected,52978,,,0.725542
1659,1440,Undirected,52979,,,0.621737
1663,1440,Undirected,52980,,,0.60451
1668,1440,Undirected,52981,,,0.668153
1672,1440,Undirected,52982,,,0.764219
1674,1440,Undirected,52983,,,0.613188
1677,1440,Undirected,52984,,,0.693849
1687,1440,Undirected,52985,,,0.624917
1695,1440,Undirected,52986,,,0.730878
1708,1440,Undirected,52987,,,0.610135
1731,1440,Undirected,52988,,,0.732245
1739,1440,Undirected,52989,,,0.669556
1741,1440,Undirected,52990,,,0.783924
1742,1440,Undirected,52991,,,0.62336
1758,1440,Undirected,52992,,,0.742379
1770,1440,Undirected,52993,,,0.624705
1782,1440,Undirected,52994,,,0.690503
1784,1440,Undirected,52995,,,0.669821
1789,1440,Undirected,52996,,,0.651236
1847,1440,Undirected,52997,,,0.608391
1851,1440,Undirected,52998,,,0.687545
1862,1440,Undirected,52999,,,0.612192
1865,1440,Undirected,53000,,,0.671283
1886,1440,Undirected,53001,,,0.778626
1903,1440,Undirected,53002,,,0.724073
1906,1440,Undirected,53003,,,0.615552
1513,1441,Undirected,53004,,,0.634201
1515,1441,Undirected,53005,,,0.787473
1553,1441,Undirected,53006,,,0.622531
1562,1441,Undirected,53007,,,0.622083
1563,1441,Undirected,53008,,,0.647217
1565,1441,Undirected,53009,,,0.707131
1569,1441,Undirected,53010,,,0.635099
1574,1441,Undirected,53011,,,0.622531
1579,1441,Undirected,53012,,,0.621607
1585,1441,Undirected,53013,,,0.622531
1589,1441,Undirected,53014,,,0.840614
1595,1441,Undirected,53015,,,0.671407
1612,1441,Undirected,53016,,,0.647065
1673,1441,Undirected,53017,,,0.747462
1757,1441,Undirected,53018,,,0.646768
1798,1441,Undirected,53019,,,0.752878
1813,1441,Undirected,53020,,,0.840614
1814,1441,Undirected,53021,,,0.648115
1832,1441,Undirected,53022,,,0.747816
1836,1441,Undirected,53023,,,0.71606
1856,1441,Undirected,53024,,,0.646768
1858,1441,Undirected,53025,,,0.610178
1868,1441,Undirected,53026,,,0.840614
1905,1441,Undirected,53027,,,0.839437
1948,1441,Undirected,53028,,,0.647217
1443,1442,Undirected,53029,,,0.772654
1444,1442,Undirected,53030,,,0.78072
1530,1442,Undirected,53031,,,0.653892
1542,1442,Undirected,53032,,,0.71356
1584,1442,Undirected,53033,,,0.805916
1598,1442,Undirected,53034,,,0.668264
1641,1442,Undirected,53035,,,0.667762
1668,1442,Undirected,53036,,,0.619047
1669,1442,Undirected,53037,,,0.772479
1678,1442,Undirected,53038,,,0.77301
1824,1442,Undirected,53039,,,0.650255
1866,1442,Undirected,53040,,,0.818302
1869,1442,Undirected,53041,,,0.780556
1444,1443,Undirected,53042,,,0.759267
1446,1443,Undirected,53043,,,0.66633
1526,1443,Undirected,53044,,,0.653535
1584,1443,Undirected,53045,,,0.628341
1598,1443,Undirected,53046,,,0.641179
1710,1443,Undirected,53047,,,0.699338
1779,1443,Undirected,53048,,,0.647811
1787,1443,Undirected,53049,,,0.600014
1790,1443,Undirected,53050,,,0.672652
1850,1443,Undirected,53051,,,0.647138
1866,1443,Undirected,53052,,,0.645262
1869,1443,Undirected,53053,,,0.76442
1870,1443,Undirected,53054,,,0.647065
1484,1444,Undirected,53055,,,0.631829
1530,1444,Undirected,53056,,,0.651165
1542,1444,Undirected,53057,,,0.710411
1584,1444,Undirected,53058,,,0.62904
1592,1444,Undirected,53059,,,0.680417
1598,1444,Undirected,53060,,,0.654692
1641,1444,Undirected,53061,,,0.65436
1667,1444,Undirected,53062,,,0.658455
1668,1444,Undirected,53063,,,0.804641
1669,1444,Undirected,53064,,,0.759713
1674,1444,Undirected,53065,,,0.6896
1678,1444,Undirected,53066,,,0.75865
1824,1444,Undirected,53067,,,0.636306
1866,1444,Undirected,53068,,,0.644194
1869,1444,Undirected,53069,,,0.764792
1881,1444,Undirected,53070,,,0.627948
1903,1444,Undirected,53071,,,0.752517
1449,1445,Undirected,53072,,,0.648115
1733,1445,Undirected,53073,,,0.64632
1766,1445,Undirected,53074,,,0.64632
1783,1445,Undirected,53075,,,0.605028
1896,1445,Undirected,53076,,,0.648115
1449,1446,Undirected,53077,,,0.647065
1526,1446,Undirected,53078,,,0.646801
1669,1446,Undirected,53079,,,0.652901
1678,1446,Undirected,53080,,,0.666592
1790,1446,Undirected,53081,,,0.666592
1850,1446,Undirected,53082,,,0.640965
1870,1446,Undirected,53083,,,0.640557
1896,1446,Undirected,53084,,,0.647065
1453,1447,Undirected,53085,,,0.653383
1464,1447,Undirected,53086,,,0.682029
1537,1447,Undirected,53087,,,0.667478
1549,1447,Undirected,53088,,,0.62819
1632,1447,Undirected,53089,,,0.734418
1656,1447,Undirected,53090,,,0.689376
1657,1447,Undirected,53091,,,0.747088
1663,1447,Undirected,53092,,,0.610391
1672,1447,Undirected,53093,,,0.663363
1677,1447,Undirected,53094,,,0.63345
1679,1447,Undirected,53095,,,0.641203
1697,1447,Undirected,53096,,,0.656982
1706,1447,Undirected,53097,,,0.601652
1708,1447,Undirected,53098,,,0.677666
1735,1447,Undirected,53099,,,0.73121
1736,1447,Undirected,53100,,,0.647732
1739,1447,Undirected,53101,,,0.603344
1740,1447,Undirected,53102,,,0.666966
1763,1447,Undirected,53103,,,0.603763
1783,1447,Undirected,53104,,,0.613664
1789,1447,Undirected,53105,,,0.608307
1838,1447,Undirected,53106,,,0.620999
1847,1447,Undirected,53107,,,0.623404
1882,1447,Undirected,53108,,,0.614239
1883,1447,Undirected,53109,,,0.695627
1898,1447,Undirected,53110,,,0.77792
1902,1447,Undirected,53111,,,0.718034
1533,1448,Undirected,53112,,,0.672357
1552,1448,Undirected,53113,,,0.668934
1558,1448,Undirected,53114,,,0.687262
1591,1448,Undirected,53115,,,0.615225
1659,1448,Undirected,53116,,,0.736429
1687,1448,Undirected,53117,,,0.715695
1688,1448,Undirected,53118,,,0.632606
1741,1448,Undirected,53119,,,0.705543
1834,1448,Undirected,53120,,,0.606189
1886,1448,Undirected,53121,,,0.603017
1733,1449,Undirected,53122,,,0.64632
1766,1449,Undirected,53123,,,0.64632
1783,1449,Undirected,53124,,,0.625177
1853,1450,Undirected,53125,,,0.641765
1456,1451,Undirected,53126,,,0.803806
1462,1451,Undirected,53127,,,0.814906
1531,1451,Undirected,53128,,,0.840846
1625,1451,Undirected,53129,,,0.704433
1638,1451,Undirected,53130,,,0.780098
1649,1451,Undirected,53131,,,0.636969
1653,1451,Undirected,53132,,,0.743417
1658,1451,Undirected,53133,,,0.722372
1704,1451,Undirected,53134,,,0.645833
1720,1451,Undirected,53135,,,0.750285
1748,1451,Undirected,53136,,,0.632044
1751,1451,Undirected,53137,,,0.648587
1753,1451,Undirected,53138,,,0.823508
1754,1451,Undirected,53139,,,0.635532
1765,1451,Undirected,53140,,,0.644517
1774,1451,Undirected,53141,,,0.65852
1803,1451,Undirected,53142,,,0.831395
1822,1451,Undirected,53143,,,0.841992
1854,1451,Undirected,53144,,,0.622079
1860,1451,Undirected,53145,,,0.793191
1891,1451,Undirected,53146,,,0.819312
1894,1451,Undirected,53147,,,0.740966
1895,1451,Undirected,53148,,,0.605844
1911,1451,Undirected,53149,,,0.797024
1912,1451,Undirected,53150,,,0.739711
1916,1451,Undirected,53151,,,0.602608
1917,1451,Undirected,53152,,,0.646419
1918,1451,Undirected,53153,,,0.656277
1919,1451,Undirected,53154,,,0.660021
1921,1451,Undirected,53155,,,0.668915
1867,1452,Undirected,53156,,,0.75688
1485,1453,Undirected,53157,,,0.651261
1537,1453,Undirected,53158,,,0.742882
1542,1453,Undirected,53159,,,0.652905
1632,1453,Undirected,53160,,,0.677796
1665,1453,Undirected,53161,,,0.641683
1697,1453,Undirected,53162,,,0.669325
1735,1453,Undirected,53163,,,0.610732
1737,1453,Undirected,53164,,,0.603014
1799,1453,Undirected,53165,,,0.734226
1880,1453,Undirected,53166,,,0.785976
1898,1453,Undirected,53167,,,0.661787
1495,1455,Undirected,53168,,,0.646768
1513,1455,Undirected,53169,,,0.672352
1553,1455,Undirected,53170,,,0.660233
1562,1455,Undirected,53171,,,0.672801
1569,1455,Undirected,53172,,,0.647217
1574,1455,Undirected,53173,,,0.660233
1585,1455,Undirected,53174,,,0.660233
1612,1455,Undirected,53175,,,0.653125
1670,1455,Undirected,53176,,,0.636633
1757,1455,Undirected,53177,,,0.659336
1814,1455,Undirected,53178,,,0.647217
1947,1455,Undirected,53179,,,0.622377
1463,1456,Undirected,53180,,,0.84592
1625,1456,Undirected,53181,,,0.700733
1635,1456,Undirected,53182,,,0.620627
1636,1456,Undirected,53183,,,0.729311
1638,1456,Undirected,53184,,,0.654151
1645,1456,Undirected,53185,,,0.642358
1720,1456,Undirected,53186,,,0.84458
1724,1456,Undirected,53187,,,0.604992
1748,1456,Undirected,53188,,,0.616654
1753,1456,Undirected,53189,,,0.650967
1806,1456,Undirected,53190,,,0.606462
1827,1456,Undirected,53191,,,0.605824
1837,1456,Undirected,53192,,,0.623695
1854,1456,Undirected,53193,,,0.710597
1860,1456,Undirected,53194,,,0.678485
1909,1456,Undirected,53195,,,0.602148
1912,1456,Undirected,53196,,,0.831185
1915,1456,Undirected,53197,,,0.80521
1917,1456,Undirected,53198,,,0.611236
1918,1456,Undirected,53199,,,0.6114
1919,1456,Undirected,53200,,,0.613323
1921,1456,Undirected,53201,,,0.697093
1460,1457,Undirected,53202,,,0.81654
1462,1457,Undirected,53203,,,0.68175
1463,1457,Undirected,53204,,,0.658215
1470,1457,Undirected,53205,,,0.661492
1531,1457,Undirected,53206,,,0.672544
1625,1457,Undirected,53207,,,0.760059
1626,1457,Undirected,53208,,,0.725847
1638,1457,Undirected,53209,,,0.607943
1652,1457,Undirected,53210,,,0.831365
1658,1457,Undirected,53211,,,0.646215
1702,1457,Undirected,53212,,,0.725847
1755,1457,Undirected,53213,,,0.699096
1772,1457,Undirected,53214,,,0.672421
1803,1457,Undirected,53215,,,0.759254
1822,1457,Undirected,53216,,,0.726035
1463,1458,Undirected,53217,,,0.623238
1625,1458,Undirected,53218,,,0.758322
1638,1458,Undirected,53219,,,0.824095
1704,1458,Undirected,53220,,,0.758913
1751,1458,Undirected,53221,,,0.739373
1765,1458,Undirected,53222,,,0.759256
1827,1458,Undirected,53223,,,0.666988
1909,1458,Undirected,53224,,,0.654796
1915,1458,Undirected,53225,,,0.658068
1460,1459,Undirected,53226,,,0.680325
1462,1459,Undirected,53227,,,0.626038
1625,1459,Undirected,53228,,,0.645972
1626,1459,Undirected,53229,,,0.788889
1702,1459,Undirected,53230,,,0.788889
1755,1459,Undirected,53231,,,0.769415
1803,1459,Undirected,53232,,,0.712137
1822,1459,Undirected,53233,,,0.684448
1463,1460,Undirected,53234,,,0.649603
1625,1460,Undirected,53235,,,0.740605
1652,1460,Undirected,53236,,,0.758913
1803,1460,Undirected,53237,,,0.601902
1822,1460,Undirected,53238,,,0.605488
1895,1460,Undirected,53239,,,0.623062
1634,1461,Undirected,53240,,,0.774603
1635,1461,Undirected,53241,,,0.711997
1645,1461,Undirected,53242,,,0.818164
1700,1461,Undirected,53243,,,0.72684
1703,1461,Undirected,53244,,,0.658168
1704,1461,Undirected,53245,,,0.650586
1720,1461,Undirected,53246,,,0.600465
1750,1461,Undirected,53247,,,0.78859
1751,1461,Undirected,53248,,,0.660335
1765,1461,Undirected,53249,,,0.641302
1769,1461,Undirected,53250,,,0.774249
1774,1461,Undirected,53251,,,0.668206
1781,1461,Undirected,53252,,,0.603376
1806,1461,Undirected,53253,,,0.823352
1808,1461,Undirected,53254,,,0.806747
1827,1461,Undirected,53255,,,0.773991
1857,1461,Undirected,53256,,,0.660237
1891,1461,Undirected,53257,,,0.655446
1911,1461,Undirected,53258,,,0.668111
1914,1461,Undirected,53259,,,0.648265
1921,1461,Undirected,53260,,,0.62775
1473,1462,Undirected,53261,,,0.629213
1625,1462,Undirected,53262,,,0.729953
1636,1462,Undirected,53263,,,0.69832
1638,1462,Undirected,53264,,,0.646045
1720,1462,Undirected,53265,,,0.807545
1753,1462,Undirected,53266,,,0.618341
1860,1462,Undirected,53267,,,0.635204
1891,1462,Undirected,53268,,,0.746405
1895,1462,Undirected,53269,,,0.695126
1911,1462,Undirected,53270,,,0.696243
1912,1462,Undirected,53271,,,0.819387
1915,1462,Undirected,53272,,,0.818188
1916,1462,Undirected,53273,,,0.693664
1918,1462,Undirected,53274,,,0.600395
1919,1462,Undirected,53275,,,0.603629
1473,1463,Undirected,53276,,,0.646905
1636,1463,Undirected,53277,,,0.76361
1638,1463,Undirected,53278,,,0.769037
1653,1463,Undirected,53279,,,0.799386
1658,1463,Undirected,53280,,,0.800961
1704,1463,Undirected,53281,,,0.604324
1720,1463,Undirected,53282,,,0.764406
1751,1463,Undirected,53283,,,0.603637
1753,1463,Undirected,53284,,,0.669702
1765,1463,Undirected,53285,,,0.605012
1853,1463,Undirected,53286,,,0.821272
1860,1463,Undirected,53287,,,0.711171
1891,1463,Undirected,53288,,,0.739498
1894,1463,Undirected,53289,,,0.812409
1895,1463,Undirected,53290,,,0.731425
1911,1463,Undirected,53291,,,0.696716
1912,1463,Undirected,53292,,,0.794086
1916,1463,Undirected,53293,,,0.727039
1474,1464,Undirected,53294,,,0.614102
1480,1464,Undirected,53295,,,0.619431
1484,1464,Undirected,53296,,,0.601239
1487,1464,Undirected,53297,,,0.75207
1496,1464,Undirected,53298,,,0.611979
1537,1464,Undirected,53299,,,0.678401
1538,1464,Undirected,53300,,,0.732033
1544,1464,Undirected,53301,,,0.628327
1550,1464,Undirected,53302,,,0.763961
1584,1464,Undirected,53303,,,0.69189
1627,1464,Undirected,53304,,,0.717564
1632,1464,Undirected,53305,,,0.796201
1647,1464,Undirected,53306,,,0.650824
1656,1464,Undirected,53307,,,0.69287
1657,1464,Undirected,53308,,,0.682872
1660,1464,Undirected,53309,,,0.7041
1667,1464,Undirected,53310,,,0.676548
1668,1464,Undirected,53311,,,0.64096
1674,1464,Undirected,53312,,,0.677233
1695,1464,Undirected,53313,,,0.697142
1696,1464,Undirected,53314,,,0.741485
1697,1464,Undirected,53315,,,0.744072
1706,1464,Undirected,53316,,,0.784162
1735,1464,Undirected,53317,,,0.702537
1740,1464,Undirected,53318,,,0.803362
1758,1464,Undirected,53319,,,0.627384
1763,1464,Undirected,53320,,,0.727918
1773,1464,Undirected,53321,,,0.634488
1775,1464,Undirected,53322,,,0.751146
1783,1464,Undirected,53323,,,0.62966
1791,1464,Undirected,53324,,,0.776684
1838,1464,Undirected,53325,,,0.769057
1847,1464,Undirected,53326,,,0.762839
1883,1464,Undirected,53327,,,0.703098
1886,1464,Undirected,53328,,,0.676325
1898,1464,Undirected,53329,,,0.731043
1902,1464,Undirected,53330,,,0.788323
1903,1464,Undirected,53331,,,0.681605
1906,1464,Undirected,53332,,,0.602233
1466,1465,Undirected,53333,,,0.759256
1561,1465,Undirected,53334,,,0.62388
1812,1465,Undirected,53335,,,0.759256
1467,1466,Undirected,53336,,,0.602032
1561,1466,Undirected,53337,,,0.83165
1801,1466,Undirected,53338,,,0.627977
1839,1466,Undirected,53339,,,0.654332
1566,1467,Undirected,53340,,,0.605929
1589,1467,Undirected,53341,,,0.61808
1650,1467,Undirected,53342,,,0.603637
1812,1467,Undirected,53343,,,0.602032
1813,1467,Undirected,53344,,,0.61808
1816,1467,Undirected,53345,,,0.727808
1833,1467,Undirected,53346,,,0.60574
1858,1467,Undirected,53347,,,0.605305
1864,1467,Undirected,53348,,,0.603115
1868,1467,Undirected,53349,,,0.61808
1469,1468,Undirected,53350,,,0.644329
1639,1468,Undirected,53351,,,0.672801
1645,1468,Undirected,53352,,,0.648424
1745,1468,Undirected,53353,,,0.725847
1806,1468,Undirected,53354,,,0.678874
1837,1468,Undirected,53355,,,0.605013
1892,1468,Undirected,53356,,,0.660233
1486,1469,Undirected,53357,,,0.626604
1492,1469,Undirected,53358,,,0.644329
1577,1469,Undirected,53359,,,0.64335
1634,1469,Undirected,53360,,,0.725727
1635,1469,Undirected,53361,,,0.829618
1644,1469,Undirected,53362,,,0.64335
1694,1469,Undirected,53363,,,0.644655
1699,1469,Undirected,53364,,,0.64335
1700,1469,Undirected,53365,,,0.635323
1703,1469,Undirected,53366,,,0.767262
1704,1469,Undirected,53367,,,0.605812
1724,1469,Undirected,53368,,,0.618769
1743,1469,Undirected,53369,,,0.644329
1744,1469,Undirected,53370,,,0.643586
1750,1469,Undirected,53371,,,0.68462
1751,1469,Undirected,53372,,,0.614366
1769,1469,Undirected,53373,,,0.726216
1774,1469,Undirected,53374,,,0.622973
1781,1469,Undirected,53375,,,0.661332
1792,1469,Undirected,53376,,,0.816088
1793,1469,Undirected,53377,,,0.695386
1808,1469,Undirected,53378,,,0.729307
1815,1469,Undirected,53379,,,0.643677
1820,1469,Undirected,53380,,,0.64335
1827,1469,Undirected,53381,,,0.725703
1828,1469,Undirected,53382,,,0.708597
1845,1469,Undirected,53383,,,0.644655
1846,1469,Undirected,53384,,,0.643586
1854,1469,Undirected,53385,,,0.623985
1857,1469,Undirected,53386,,,0.822432
1891,1469,Undirected,53387,,,0.718386
1901,1469,Undirected,53388,,,0.644655
1911,1469,Undirected,53389,,,0.71915
1914,1469,Undirected,53390,,,0.765836
1921,1469,Undirected,53391,,,0.72649
1625,1470,Undirected,53392,,,0.649792
1638,1470,Undirected,53393,,,0.699338
1772,1470,Undirected,53394,,,0.659484
1893,1470,Undirected,53395,,,0.665919
1801,1471,Undirected,53396,,,0.70583
1913,1471,Undirected,53397,,,0.681254
1503,1472,Undirected,53398,,,0.676717
1508,1472,Undirected,53399,,,0.787882
1509,1472,Undirected,53400,,,0.680992
1516,1472,Undirected,53401,,,0.646683
1523,1472,Undirected,53402,,,0.788944
1527,1472,Undirected,53403,,,0.791801
1528,1472,Undirected,53404,,,0.787882
1532,1472,Undirected,53405,,,0.787528
1556,1472,Undirected,53406,,,0.787528
1564,1472,Undirected,53407,,,0.787882
1568,1472,Undirected,53408,,,0.787528
1570,1472,Undirected,53409,,,0.799777
1609,1472,Undirected,53410,,,0.787882
1610,1472,Undirected,53411,,,0.787528
1611,1472,Undirected,53412,,,0.787882
1619,1472,Undirected,53413,,,0.78859
1683,1472,Undirected,53414,,,0.788944
1684,1472,Undirected,53415,,,0.672017
1689,1472,Undirected,53416,,,0.78859
1759,1472,Undirected,53417,,,0.662698
1830,1472,Undirected,53418,,,0.787882
1923,1472,Undirected,53419,,,0.787882
1640,1473,Undirected,53420,,,0.748254
1648,1473,Undirected,53421,,,0.749941
1649,1473,Undirected,53422,,,0.6205
1654,1473,Undirected,53423,,,0.74817
1655,1473,Undirected,53424,,,0.749586
1690,1473,Undirected,53425,,,0.63855
1754,1473,Undirected,53426,,,0.642163
1803,1473,Undirected,53427,,,0.619111
1822,1473,Undirected,53428,,,0.667118
1826,1473,Undirected,53429,,,0.74817
1899,1473,Undirected,53430,,,0.749941
1908,1473,Undirected,53431,,,0.749941
1920,1473,Undirected,53432,,,0.748878
1922,1473,Undirected,53433,,,0.749586
