"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI"
"112" "90" "101" 0.382784958588761 0.345795695080862 0.222378708590002 0.166334554879067
"113" "91" "101" 0.335068880625278 0.331304360302414 0.20492446714658 0.0183702823546769
"114" "92" "101" 0.342198947640624 0.332912760548593 0.19672047872612 0.0472049842099017
"115" "93" "101" 0.317013565605261 0.328294071293229 0.176205552079052 -0.064019013900921
"116" "94" "101" 0.320129055666289 0.334866311607217 0.202775569949333 -0.0726776699215296
"117" "95" "101" 0.309553726022363 0.339945713629105 0.195529061932155 -0.155434631079487
"118" "96" "101" 0.257224513685551 0.332781165184362 0.188673925481695 -0.400461543935708
"119" "97" "101" 0.257423269668415 0.328923363778712 0.218858112011829 -0.326696111252355
"120" "98" "101" 0.227961653278735 0.337942013990614 0.222241534942801 -0.494868615536625
"121" "99" "101" 0.194854177138085 0.353228546056831 0.224380957636651 -0.705828028308925
"122" "107" "104" 0.175094735104324 0.223095744062517 0.075953053063826 -0.631982613231578
"123" "109" "104" 0.329569210251512 0.304053831211803 0.150236246245734 0.169835040992538
"124" "110" "104" 0.276992622147187 0.299873818533588 0.13332253139234 -0.171622876849425
